input_index,qx,qy,qz,qw,angle_deg
1129,-0.000137019802,0.001447486946,0.000433680534,0.999998848963,0.173865021
1130,0.000360545284,-0.000841736964,-0.000512078148,0.999999449631,0.120224975
1131,0.000036680342,-0.000369725793,-0.000155703674,0.999999918857,0.046162944
1132,-0.000061499678,0.000049959075,-0.000077410686,0.999999993865,0.012693587
1133,0.000124371167,-0.000357794599,-0.000156057487,0.999999916080,0.046946067
1134,-0.000217170381,-0.000113031140,-0.000123655907,0.999999962385,0.031430231
1135,0.000029104338,0.000230306411,-0.000001817819,0.999999973054,0.026601885
1136,0.000064406745,0.001606229914,0.000761805015,0.999998417764,0.203846531
1137,0.000017646499,0.003078434310,0.001493877804,0.999994145613,0.392110578
1138,-0.000206528234,0.001778619788,-0.000053171013,0.999998395514,0.205274806
1139,0.000159650937,-0.000604319591,0.000057171266,0.999999803020,0.071924731
1140,-0.000077934102,0.000374483582,-0.000351260823,0.999999865152,0.059509976
1141,-0.000038073774,-0.000089030281,0.000175986851,0.999999979826,0.023017612
1142,0.000244631414,0.000890709945,0.000300503462,0.999999528244,0.111307953
1143,-0.000321128504,0.001530941237,0.000481679466,0.999998660539,0.187556737
1144,0.000239923272,0.001962083498,0.000833166245,0.999997699247,0.245811792
1145,0.000006328788,0.002357190761,0.001051190189,0.999996669300,0.295757327
1146,-0.000132779290,0.001115896098,0.000591147832,0.999999193845,0.145504708
1147,0.000161987956,0.000520641595,-0.000047263538,0.999999850229,0.062716416
1148,-0.000103302846,0.000180140233,0.000146516391,0.999999967705,0.029122726
1149,0.000091206104,0.000104186770,-0.000234044943,0.999999963025,0.031161841
1150,-0.000009443751,-0.000479324543,0.000171094307,0.999999870443,0.058330873
1151,0.000146807082,0.000807947753,0.000201525586,0.999999642528,0.096892203
1152,-0.000028870070,0.000946551567,0.000541671164,0.999999404899,0.125015214
1153,0.000475575954,0.001169472048,0.000824037632,0.999998863562,0.172758969
1154,-0.000728745945,-0.000425930876,-0.001339422535,0.999998746729,0.181422093
1155,0.000466709080,-0.003326334768,-0.000833827271,0.999994011188,0.396586736
1156,0.000084347369,0.000157728054,-0.000211128921,0.999999961716,0.031708551
1157,-0.000279777166,0.000421201943,0.001003520285,0.999999368630,0.128768480
1158,0.000242205223,0.000456667174,-0.000678573323,0.999999636165,0.097750711
