input_index,qx,qy,qz,qw,angle_deg
488,0.000010842054,0.000013781364,-0.000003017406,0.999999999842,0.002038895
489,0.000010691792,0.000004466344,-0.000000463549,0.999999999933,0.001328855
490,0.000004542930,0.000005549871,-0.000014255645,0.999999999873,0.001828670
491,0.000020979107,0.000008527189,0.000002324786,0.999999999741,0.002608665
492,0.000008211682,0.000002484028,-0.000017674877,0.999999999807,0.002251377
493,0.000014719704,0.000005171766,-0.000008634265,0.999999999841,0.002043355
494,0.000014630583,0.000010631112,0.000012605133,0.999999999757,0.002526124
495,-0.000000151330,0.000003020433,-0.000022075614,0.999999999752,0.002553306
496,0.000013840370,0.000006554416,0.000009208572,0.999999999840,0.002047678
497,0.000005881917,0.000009871261,-0.000008183658,0.999999999900,0.001616558
498,0.000019803195,0.000014834102,-0.000013824150,0.999999999598,0.003247866
499,0.000016037584,0.000014550234,0.000000485479,0.999999999765,0.002482036
500,0.000013183443,0.000007323129,-0.000024081336,0.999999999596,0.003255978
